province,last_updated,data » date,data » change_cases,data » change_fatalities,data » change_tests,data » change_hospitalizations,data » change_criticals,data » change_recoveries,data » change_vaccinations,data » change_vaccinated,data » change_boosters_1,data » change_boosters_2,data » change_vaccines_distributed,data » total_cases,data » total_fatalities,data » total_tests,data » total_hospitalizations,data » total_criticals,data » total_recoveries,data » total_vaccinations,data » total_vaccinated,data » total_boosters_1,data » total_boosters_2,data » total_vaccines_distributed
,,2020-10-03,34,1,1963,0,0,10,0,0,0,0,0,2104,22,190061,18,7,1409,0,0,0,0,0
,,2020-10-04,36,1,2103,2,-2,12,0,0,0,0,0,2140,23,192164,20,5,1421,0,0,0,0,0
,,2020-10-05,50,0,1535,3,1,8,0,0,0,0,0,2190,23,193699,23,6,1429,0,0,0,0,0
,,2020-10-06,56,1,1896,5,1,12,0,0,0,0,0,2246,24,195595,28,7,1441,0,0,0,0,0
,,2020-10-07,31,3,2393,-3,-1,7,0,0,0,0,0,2277,27,197988,25,6,1448,0,0,0,0,0
,,2020-10-08,67,0,2722,0,0,6,0,0,0,0,0,2344,27,200710,25,6,1454,0,0,0,0,0
,,2020-10-09,84,3,3195,0,0,11,0,0,0,0,0,2428,30,203905,25,6,1465,0,0,0,0,0
,,2020-10-10,97,2,1647,-1,-2,10,0,0,0,0,0,2525,32,205552,24,4,1475,0,0,0,0,0
,,2020-10-11,54,0,3151,0,0,8,0,0,0,0,0,2579,32,208703,24,4,1483,0,0,0,0,0
,,2020-10-12,75,2,2199,1,0,7,0,0,0,0,0,2654,34,210902,25,4,1490,0,0,0,0,0
,,2020-10-13,124,1,2767,3,1,6,0,0,0,0,0,2778,35,213669,28,5,1496,0,0,0,0,0
,,2020-10-14,147,2,2192,-1,-2,18,0,0,0,0,0,2925,37,215861,27,3,1514,0,0,0,0,0
,,2020-10-15,173,1,2017,-2,2,19,0,0,0,0,0,3098,38,217878,25,5,1533,0,0,0,0,0
,,2020-10-16,75,0,2174,0,0,20,0,0,0,0,0,3173,38,220052,25,5,1553,0,0,0,0,0
,,2020-10-17,85,0,2319,3,0,19,0,0,0,0,0,3258,38,222371,28,5,1572,0,0,0,0,0
,,2020-10-18,44,2,2514,1,1,15,0,0,0,0,0,3302,40,224885,29,6,1587,0,0,0,0,0
,,2020-10-19,79,2,1709,-1,0,10,0,0,0,0,0,3381,42,226594,28,6,1597,0,0,0,0,0
,,2020-10-20,110,0,2119,4,0,106,0,0,0,0,0,3491,42,228713,32,6,1703,0,0,0,0,0
,,2020-10-21,135,1,1928,0,0,106,0,0,0,0,0,3626,43,230641,32,6,1809,0,0,0,0,0
,,2020-10-22,147,4,2581,10,2,111,0,0,0,0,0,3773,47,233222,42,8,1920,0,0,0,0,0
,,2020-10-23,163,1,2801,9,0,112,0,0,0,0,0,3936,48,236023,51,8,2032,0,0,0,0,0
,,2020-10-24,152,2,0,14,2,84,0,0,0,0,0,4088,50,236023,65,10,2116,0,0,0,0,0
,,2020-10-25,161,4,4616,12,5,26,0,0,0,0,0,4249,54,240639,77,15,2142,0,0,0,0,0
,,2020-10-26,99,1,2148,3,0,35,0,0,0,0,0,4348,55,242787,80,15,2177,0,0,0,0,0
,,2020-10-27,184,3,1819,3,0,59,0,0,0,0,0,4532,58,244606,83,15,2236,0,0,0,0,0
,,2020-10-28,169,3,3471,6,4,70,0,0,0,0,0,4701,61,248077,89,19,2306,0,0,0,0,0
,,2020-10-29,193,1,3384,8,-2,117,0,0,0,0,0,4894,62,251461,97,17,2423,0,0,0,0,0
,,2020-10-30,480,3,1896,7,2,149,0,0,0,0,0,5374,65,253357,104,19,2572,0,0,0,0,0
,,2020-10-31,348,2,2585,3,1,74,0,0,0,0,0,5722,67,255942,107,20,2646,0,0,0,0,0
,,2020-11-01,312,8,3810,13,-2,58,0,0,0,0,0,6034,75,259752,120,18,2704,0,0,0,0,0
,,2020-11-02,240,5,2819,4,0,36,0,0,0,0,0,6274,80,262571,124,18,2740,0,0,0,0,0
,,2020-11-03,103,5,2693,6,2,57,0,0,0,0,0,6377,85,265264,130,20,2797,0,0,0,0,0
,,2020-11-04,373,2,3240,10,1,95,0,0,0,0,0,6750,87,268504,140,21,2892,0,0,0,0,0
,,2020-11-05,426,4,4397,13,-5,28,0,0,0,0,0,7176,91,272901,153,16,2920,0,0,0,0,0
,,2020-11-06,242,5,2441,8,4,117,0,0,0,0,0,7418,96,275342,161,20,3037,0,0,0,0,0
,,2020-11-07,271,7,4575,-2,3,89,0,0,0,0,0,7689,103,279917,159,23,3126,0,0,0,0,0
,,2020-11-08,441,3,5352,14,2,49,0,0,0,0,0,8130,106,285269,173,25,3175,0,0,0,0,0
,,2020-11-09,364,3,3299,19,3,59,0,0,0,0,0,8494,109,288568,192,28,3234,0,0,0,0,0
,,2020-11-10,383,5,1992,15,2,140,0,0,0,0,0,8877,114,290560,207,30,3374,0,0,0,0,0
,,2020-11-11,431,9,5792,11,2,135,0,0,0,0,0,9308,123,296352,218,32,3509,0,0,0,0,0
,,2020-11-12,471,9,3817,9,2,111,0,0,0,0,0,9779,132,300169,227,34,3620,0,0,0,0,0
,,2020-11-13,435,5,3390,4,0,152,0,0,0,0,0,10214,137,303559,231,34,3772,0,0,0,0,0
,,2020-11-14,239,15,3497,-3,0,119,0,0,0,0,0,10453,152,307056,228,34,3891,0,0,0,0,0
,,2020-11-15,494,10,2738,-8,7,179,0,0,0,0,0,10947,162,309794,220,41,4070,0,0,0,0,0
,,2020-11-16,391,10,2444,14,1,86,0,0,0,0,0,11338,172,312238,234,42,4156,0,0,0,0,0
,,2020-11-17,269,7,3174,6,-1,168,0,0,0,0,0,11607,179,315412,240,41,4324,0,0,0,0,0
,,2020-11-18,400,11,3067,9,-1,108,0,0,0,0,0,12007,190,318479,249,40,4432,0,0,0,0,0
,,2020-11-19,474,8,3374,14,3,223,0,0,0,0,0,12481,198,321853,263,43,4655,0,0,0,0,0
,,2020-11-20,436,9,3120,18,0,196,0,0,0,0,0,12917,207,324973,281,43,4851,0,0,0,0,0
,,2020-11-21,384,10,2538,-5,2,224,0,0,0,0,0,13301,217,327511,276,45,5075,0,0,0,0,0
,,2020-11-22,240,12,2754,12,7,118,0,0,0,0,0,13541,229,330265,288,52,5193,0,0,0,0,0
,,2020-11-23,541,6,3429,8,0,160,0,0,0,0,0,14082,235,333694,296,52,5353,0,0,0,0,0
,,2020-11-24,476,12,3795,-4,-5,280,0,0,0,0,0,14558,247,337489,292,47,5633,0,0,0,0,0
,,2020-11-25,347,9,2662,11,3,260,0,0,0,0,0,14905,256,340151,303,50,5893,0,0,0,0,0
,,2020-11-26,383,10,1822,4,-4,284,0,0,0,0,0,15288,266,341973,307,46,6177,0,0,0,0,0
,,2020-11-27,343,14,3735,15,-1,310,0,0,0,0,0,15631,280,345708,322,45,6487,0,0,0,0,0
,,2020-11-28,487,10,3060,5,-1,317,0,0,0,0,0,16118,290,348768,327,44,6804,0,0,0,0,0
,,2020-11-29,364,11,3669,9,0,206,0,0,0,0,0,16482,301,352437,336,44,7010,0,0,0,0,0
,,2020-11-30,342,11,2644,6,-1,243,0,0,0,0,0,16824,312,355081,342,43,7253,0,0,0,0,0
,,2020-12-01,283,16,2626,-4,5,460,0,0,0,0,0,17107,328,357707,338,48,7713,0,0,0,0,0
,,2020-12-02,277,14,2332,13,3,359,0,0,0,0,0,17384,342,360039,351,51,8072,0,0,0,0,0
,,2020-12-03,365,11,2934,6,1,196,0,0,0,0,0,17749,353,362973,357,52,8268,0,0,0,0,0
,,2020-12-04,320,9,2734,4,3,267,0,0,0,0,0,18069,362,365707,361,55,8535,0,0,0,0,0
,,2020-12-05,354,19,3447,-12,-4,392,0,0,0,0,0,18423,381,369154,349,51,8927,0,0,0,0,0
,,2020-12-06,383,14,2299,-1,-8,268,0,0,0,0,0,18806,395,371453,348,43,9195,0,0,0,0,0
,,2020-12-07,325,12,1807,-38,-4,4067,0,0,0,0,0,19131,407,373260,310,39,13262,0,0,0,0,0
,,2020-12-08,244,13,2407,1,-1,315,0,0,0,0,0,19375,420,375667,311,38,13577,0,0,0,0,0
,,2020-12-09,279,18,1956,-11,0,292,0,0,0,0,0,19654,438,377623,300,38,13869,0,0,0,0,0
,,2020-12-10,291,13,3041,-2,5,247,0,0,0,0,0,19945,451,380664,298,43,14116,0,0,0,0,0
,,2020-12-11,445,14,2740,-1,-3,294,0,0,0,0,0,20390,465,383404,297,40,14410,0,0,0,0,0
,,2020-12-12,360,18,2603,-8,2,227,0,0,0,0,0,20750,483,386007,289,42,14637,0,0,0,0,0
,,2020-12-13,273,7,2349,15,1,168,0,0,0,0,0,21023,490,388356,304,43,14805,0,0,0,0,0
,,2020-12-14,240,9,2147,82,4,169,0,0,0,0,1950,21263,499,390503,386,47,14974,0,0,0,0,1950
,,2020-12-15,271,9,1575,3,5,291,0,0,0,0,0,21534,508,392078,389,52,15265,0,0,0,0,1950
,,2020-12-16,292,15,2423,15,1,241,9,0,0,0,0,21826,523,394501,404,53,15506,9,0,0,0,1950
,,2020-12-17,221,14,2278,-20,-5,175,305,0,0,0,0,22047,537,396779,384,48,15681,314,0,0,0,1950
,,2020-12-18,345,10,2191,-6,2,567,299,0,0,0,0,22392,547,398970,378,50,16248,613,0,0,0,1950
,,2020-12-19,238,9,2505,0,0,158,305,0,0,0,0,22630,556,401475,378,50,16406,918,0,0,0,1950
,,2020-12-20,228,13,2262,0,0,135,2,0,0,0,0,22858,569,403737,378,50,16541,920,0,0,0,1950
,,2020-12-21,167,3,1987,4,-1,176,4,0,0,0,0,23025,572,405724,382,49,16717,924,0,0,0,1950
,,2020-12-22,155,18,1509,-2,-5,1491,304,1,0,0,0,23180,590,407233,380,44,18208,1228,1,0,0,1950
,,2020-12-23,200,15,2210,-21,0,141,503,0,0,0,9750,23380,605,409443,359,44,18349,1731,1,0,0,11700
,,2020-12-24,244,12,2175,-13,-3,169,493,0,0,0,0,23624,617,411618,346,41,18518,2224,1,0,0,11700
,,2020-12-25,0,0,0,0,0,0,1,0,0,0,0,23624,617,411618,346,41,18518,2225,1,0,0,11700
,,2020-12-26,0,0,0,0,0,0,1,0,0,0,0,23624,617,411618,346,41,18518,2226,1,0,0,11700
,,2020-12-27,521,28,0,-5,-6,494,2,0,0,0,0,24145,645,411618,341,35,19012,2228,1,0,0,11700
,,2020-12-28,107,9,5352,2,2,144,5,0,0,0,0,24252,654,416970,343,37,19156,2233,1,0,0,11700
,,2020-12-29,131,5,1374,-5,-1,146,3,0,0,0,0,24383,659,418344,338,36,19302,2236,1,0,0,11700
,,2020-12-30,130,2,1198,-1,0,106,473,0,0,0,0,24513,661,419542,337,36,19408,2709,1,0,0,11700
,,2020-12-31,187,6,2088,0,1,120,476,0,0,0,0,24700,667,421630,337,37,19528,3185,1,0,0,11700
,,2021-01-01,0,0,0,0,0,0,350,1,0,0,8275,24700,667,421630,337,37,19528,3535,2,0,0,19975
,,2021-01-02,325,11,3407,-3,5,261,5,0,0,0,0,25025,678,425037,334,42,19789,3540,2,0,0,19975
,,2021-01-03,101,5,1068,5,-1,193,8,0,0,0,0,25126,683,426105,339,41,19982,3548,2,0,0,19975
,,2021-01-04,118,5,1371,1,0,151,3,0,0,0,0,25244,688,427476,340,41,20133,3551,2,0,0,19975
,,2021-01-05,121,7,1277,-1,-1,119,876,1,0,0,0,25365,695,428753,339,40,20252,4427,3,0,0,19975
,,2021-01-06,169,10,1844,-10,-3,124,885,3,0,0,9555,25534,705,430597,329,37,20376,5312,6,0,0,29530
,,2021-01-07,207,12,2242,-10,-2,143,1189,296,0,0,0,25741,717,432839,319,35,20519,6501,302,0,0,29530
,,2021-01-08,222,9,2388,-4,0,136,1208,300,0,0,0,25963,726,435227,315,35,20655,7709,602,0,0,29530
,,2021-01-09,203,6,2185,-2,2,114,1210,297,0,0,0,26166,732,437412,313,37,20769,8919,899,0,0,29530
,,2021-01-10,151,6,1539,9,-1,81,936,4,0,0,0,26317,738,438951,322,36,20850,9855,903,0,0,29530
,,2021-01-11,133,3,1581,-6,1,1445,929,5,0,0,0,26450,741,440532,316,37,22295,10784,908,0,0,29530
,,2021-01-12,87,7,1373,-14,-2,397,1231,296,0,0,0,26537,748,441905,302,35,22692,12015,1204,0,0,29530
,,2021-01-13,158,5,1778,-13,1,322,1271,502,0,0,5850,26695,753,443683,289,36,23014,13286,1706,0,0,35380
,,2021-01-14,259,2,2335,1,1,299,1278,487,0,0,0,26954,755,446018,290,37,23313,14564,2193,0,0,35380
,,2021-01-15,191,5,2043,-6,-2,165,1583,4,0,0,3510,27145,760,448061,284,35,23478,16147,2197,0,0,38890
,,2021-01-16,180,1,2043,-1,1,97,1495,4,0,0,0,27325,761,450104,283,36,23575,17642,2201,0,0,38890
,,2021-01-17,189,8,2053,9,3,86,1221,3,0,0,0,27514,769,452157,292,39,23661,18863,2204,0,0,38890
,,2021-01-18,118,4,1324,-3,-4,87,1208,0,0,0,7400,27632,773,453481,289,35,23748,20071,2204,0,0,46290
,,2021-01-19,111,10,1470,-10,2,121,2497,6,0,0,0,27743,783,454951,279,37,23869,22568,2210,0,0,46290
,,2021-01-20,148,5,1910,-6,-1,99,2313,459,0,0,0,27891,788,456861,273,36,23968,24881,2669,0,0,46290
,,2021-01-21,196,5,2273,-5,-2,123,1846,460,0,0,9360,28087,793,459134,268,34,24091,26727,3129,0,0,55650
,,2021-01-22,173,2,2116,0,-1,113,2111,362,0,0,0,28260,795,461250,268,33,24204,28838,3491,0,0,55650
,,2021-01-23,216,2,1834,-2,1,103,1926,7,0,0,0,28476,797,463084,266,34,24307,30764,3498,0,0,55650
,,2021-01-24,222,2,1956,6,2,70,709,10,0,0,0,28698,799,465040,272,36,24377,31473,3508,0,0,55650
,,2021-01-25,113,5,1595,0,-6,87,546,8,0,0,0,28811,804,466635,272,30,24464,32019,3516,0,0,55650
,,2021-01-26,90,5,1150,-2,2,137,2200,855,0,0,0,28901,809,467785,270,32,24601,34219,4371,0,0,55650
,,2021-01-27,95,4,1576,11,4,126,2118,852,0,0,0,28996,813,469361,281,36,24727,36337,5223,0,0,55650
,,2021-01-28,127,8,2263,-4,1,124,1937,875,0,0,0,29123,821,471624,277,37,24851,38274,6098,0,0,55650
,,2021-01-29,157,2,2177,-5,2,116,1926,867,0,0,0,29280,823,473801,272,39,24967,40200,6965,0,0,55650
,,2021-01-30,166,2,1947,3,0,128,1611,869,0,0,0,29446,825,475748,275,39,25095,41811,7834,0,0,55650
,,2021-01-31,119,4,1459,-16,0,137,933,860,0,0,0,29565,829,477207,259,39,25232,42744,8694,0,0,55650
,,2021-02-01,85,3,1603,-4,-1,121,895,866,0,0,0,29650,832,478810,255,38,25353,43639,9560,0,0,55650
,,2021-02-02,83,0,1467,-1,-2,127,879,663,0,0,0,29733,832,480277,254,36,25480,44518,10223,0,0,55650
,,2021-02-03,126,3,1833,6,-2,185,637,475,0,0,2340,29859,835,482110,260,34,25665,45155,10698,0,0,57990
,,2021-02-04,109,2,2192,4,2,126,767,484,0,0,0,29968,837,484302,264,36,25791,45922,11182,0,0,57990
,,2021-02-05,108,1,2233,5,4,96,1032,898,0,0,0,30076,838,486535,269,40,25887,46954,12080,0,0,57990
,,2021-02-06,82,4,1529,-10,0,120,1032,923,0,0,8100,30158,842,488064,259,40,26007,47986,13003,0,0,66090
,,2021-02-07,79,4,1442,4,-2,128,1048,928,0,0,0,30237,846,489506,263,38,26135,49034,13931,0,0,66090
,,2021-02-08,52,4,1373,8,-4,1682,940,900,0,0,0,30289,850,490879,271,34,27817,49974,14831,0,0,66090
,,2021-02-09,71,3,1334,-5,-1,93,1675,1422,0,0,0,30360,853,492213,266,33,27910,51649,16253,0,0,66090
,,2021-02-10,57,6,1612,-11,1,75,1038,900,0,0,0,30417,859,493825,255,34,27985,52687,17153,0,0,66090
,,2021-02-11,90,3,1890,-11,-2,78,1018,827,0,0,3510,30507,862,495715,244,32,28063,53705,17980,0,0,69600
,,2021-02-12,81,4,1976,-4,-3,77,1190,892,0,0,0,30588,866,497691,240,29,28140,54895,18872,0,0,69600
,,2021-02-13,99,0,1568,-10,-1,53,1387,1280,0,0,0,30687,866,499259,230,28,28193,56282,20152,0,0,69600
,,2021-02-14,79,5,1581,-4,-2,83,815,677,0,0,0,30766,871,500840,226,26,28276,57097,20829,0,0,69600
,,2021-02-15,0,0,0,0,0,0,628,616,0,0,0,30766,871,500840,226,26,28276,57725,21445,0,0,69600
,,2021-02-16,166,4,2683,4,0,156,242,211,0,0,0,30932,875,503523,230,26,28432,57967,21656,0,0,69600
,,2021-02-17,75,1,1159,1,2,144,1250,1118,0,0,0,31007,876,504682,231,28,28576,59217,22774,0,0,69600
,,2021-02-18,136,2,1829,-7,-1,538,864,714,0,0,11700,31143,878,506511,224,27,29114,60081,23488,0,0,81300
,,2021-02-19,92,1,2389,-11,0,73,1071,998,0,0,3510,31235,879,508900,213,27,29187,61152,24486,0,0,84810
,,2021-02-20,94,3,1642,-7,4,53,1660,1388,0,0,0,31329,882,510542,206,31,29240,62812,25874,0,0,84810
,,2021-02-21,57,2,2024,2,0,82,917,112,0,0,0,31386,884,512566,208,31,29322,63729,25986,0,0,84810
,,2021-02-22,97,2,1791,-2,1,56,974,100,0,0,0,31483,886,514357,206,32,29378,64703,26086,0,0,84810
,,2021-02-23,62,0,1435,10,1,75,2553,881,0,0,0,31545,886,515792,216,33,29453,67256,26967,0,0,84810
,,2021-02-24,42,1,1810,-9,-4,54,2595,1084,0,0,14040,31587,887,517602,207,29,29507,69851,28051,0,0,98850
,,2021-02-25,70,1,2290,-11,-3,56,2442,1056,0,0,3510,31657,888,519892,196,26,29563,72293,29107,0,0,102360
,,2021-02-26,64,1,1934,-5,2,72,2196,484,0,0,6100,31721,889,521826,191,28,29635,74489,29591,0,0,108460
,,2021-02-27,88,4,1681,-2,-1,73,2630,389,0,0,0,31809,893,523507,189,27,29708,77119,29980,0,0,108460
,,2021-02-28,50,2,1866,3,-1,62,1685,363,0,0,0,31859,895,525373,192,26,29770,78804,30343,0,0,108460
,,2021-03-01,35,1,1220,-8,-1,57,1363,97,0,0,0,31894,896,526593,184,25,29827,80167,30440,0,0,108460
,,2021-03-02,56,2,1339,3,0,74,2531,837,0,0,0,31950,898,527932,187,25,29901,82698,31277,0,0,108460
,,2021-03-03,50,3,1790,-1,-1,52,2584,679,0,0,16380,32000,901,529722,186,24,29953,85282,31956,0,0,124840
,,2021-03-04,51,2,2227,-5,0,52,2912,797,0,0,0,32051,903,531949,181,24,30005,88194,32753,0,0,124840
,,2021-03-05,53,1,2072,-10,0,62,3048,542,0,0,0,32104,904,534021,171,24,30067,91242,33295,0,0,124840
,,2021-03-06,66,1,1671,-13,-1,84,2556,256,0,0,0,32170,905,535692,158,23,30151,93798,33551,0,0,124840
,,2021-03-07,55,2,1677,1,-1,37,1645,208,0,0,0,32225,907,537369,159,22,30188,95443,33759,0,0,124840
,,2021-03-08,63,0,1390,5,0,48,1285,44,0,0,0,32288,907,538759,164,22,30236,96728,33803,0,0,124840
,,2021-03-09,62,0,1239,-1,0,54,2262,351,0,0,0,32350,907,539998,163,22,30290,98990,34154,0,0,124840
,,2021-03-10,71,1,1928,-1,-1,38,2643,370,0,0,25020,32421,908,541926,162,21,30328,101633,34524,0,0,149860
,,2021-03-11,88,3,2116,-6,1,66,2520,223,0,0,9360,32509,911,544042,156,22,30394,104153,34747,0,0,159220
,,2021-03-12,98,1,2197,-2,0,429,2183,278,0,0,0,32607,912,546239,154,22,30823,106336,35025,0,0,159220
,,2021-03-13,92,4,1856,-2,0,51,2583,173,0,0,0,32699,916,548095,152,22,30874,108919,35198,0,0,159220
,,2021-03-14,44,1,1592,-4,1,61,2359,850,0,0,0,32743,917,549687,148,23,30935,111278,36048,0,0,159220
,,2021-03-15,50,0,1522,3,0,0,1569,804,0,0,0,32793,917,551209,151,23,30935,112847,36852,0,0,159220
,,2021-03-16,110,0,1529,0,-1,62,3880,1544,1,0,20500,32903,917,552738,151,22,30997,116727,38396,1,0,179720
,,2021-03-17,93,0,2037,-2,-1,47,5112,1465,0,0,12870,32996,917,554775,149,21,31044,121839,39861,1,0,192590
,,2021-03-18,89,1,2502,-3,2,34,5126,1360,0,0,1170,33085,918,557277,146,23,31078,126965,41221,1,0,193760
,,2021-03-19,91,1,2153,-10,-2,52,6085,1564,0,0,0,33176,919,559430,136,21,31130,133050,42785,1,0,193760
,,2021-03-20,87,1,2036,-3,0,58,6000,2004,0,0,0,33263,920,561466,133,21,31188,139050,44789,1,0,193760
,,2021-03-21,90,7,1724,2,1,53,3801,1331,0,0,0,33353,927,563190,135,22,31241,142851,46120,1,0,193760
,,2021-03-22,65,1,1545,3,3,44,2668,1260,0,0,0,33418,928,564735,138,25,31285,145519,47380,1,0,193760
,,2021-03-23,93,1,1592,4,0,50,6278,1600,1,0,0,33511,929,566327,142,25,31335,151797,48980,2,0,193760
,,2021-03-24,80,0,2463,-4,2,66,6692,1667,0,0,39780,33591,929,568790,138,27,31401,158489,50647,2,0,233540
,,2021-03-25,105,0,2798,8,3,257,6273,1791,0,0,6840,33696,929,571588,146,30,31658,164762,52438,2,0,240380
,,2021-03-26,114,3,1979,-4,1,51,6429,2182,0,0,7800,33810,932,573567,142,31,31709,171191,54620,2,0,248180
,,2021-03-27,57,1,2063,1,-3,35,8665,2209,0,0,0,33867,933,575630,143,28,31744,179856,56829,2,0,248180
,,2021-03-28,55,1,1941,-3,-1,65,6820,1385,0,0,0,33922,934,577571,140,27,31809,186676,58214,2,0,248180
,,2021-03-29,53,0,1691,9,0,55,5829,1025,0,0,0,33975,934,579262,149,27,31864,192505,59239,2,0,248180
,,2021-03-30,77,0,1180,1,4,57,9250,1676,0,0,0,34052,934,580442,150,31,31921,201755,60915,2,0,248180
,,2021-03-31,70,1,2255,-4,-3,85,9867,2055,0,0,0,34122,935,582697,146,28,32006,211622,62970,2,0,248180
,,2021-04-01,52,2,1570,2,2,52,10030,1900,0,0,40950,34174,937,584267,148,30,32058,221652,64870,2,0,289130
,,2021-04-02,0,0,0,0,0,0,9872,1893,1,0,0,34174,937,584267,148,30,32058,231524,66763,3,0,289130
,,2021-04-03,178,1,3884,-6,-1,104,6480,1198,0,0,54600,34352,938,588151,142,29,32162,238004,67961,3,0,343730
,,2021-04-04,0,0,0,0,0,0,6427,586,0,0,0,34352,938,588151,142,29,32162,244431,68547,3,0,343730
,,2021-04-05,135,2,2836,-1,0,105,4471,134,0,0,28300,34487,940,590987,141,29,32267,248902,68681,3,0,372030
,,2021-04-06,62,2,1397,-1,1,85,5087,165,0,0,0,34549,942,592384,140,30,32352,253989,68846,3,0,372030
,,2021-04-07,107,1,2225,0,2,67,8289,1457,0,0,35100,34656,943,594609,140,32,32419,262278,70303,3,0,407130
,,2021-04-08,137,3,2263,1,1,362,9122,658,0,0,2340,34793,946,596872,141,33,32781,271400,70961,3,0,409470
,,2021-04-09,176,3,2750,-5,2,59,10525,437,3,0,0,34969,949,599622,136,35,32840,281925,71398,6,0,409470
,,2021-04-10,135,0,2372,5,-3,56,8993,204,0,0,0,35104,949,601994,141,32,32896,290918,71602,6,0,409470
,,2021-04-11,109,0,2330,-5,-1,56,6895,95,0,0,0,35213,949,604324,136,31,32952,297813,71697,6,0,409470
,,2021-04-12,114,0,2049,-1,2,56,5955,32,0,0,0,35327,949,606373,135,33,33008,303768,71729,6,0,409470
,,2021-04-13,132,2,1972,3,0,62,8203,229,0,0,0,35459,951,608345,138,33,33070,311971,71958,6,0,409470
,,2021-04-14,80,3,2454,4,4,76,9505,413,0,0,46600,35539,954,610799,142,37,33146,321476,72371,6,0,456070
,,2021-04-15,149,1,2902,-5,-2,59,9890,254,0,0,22940,35688,955,613701,137,35,33205,331366,72625,6,0,479010
,,2021-04-16,127,0,2205,-7,-1,104,10414,436,0,0,7800,35815,955,615906,130,34,33309,341780,73061,6,0,486810
,,2021-04-17,177,3,3816,-2,-2,95,10427,330,0,0,0,35992,958,619722,128,32,33404,352207,73391,6,0,486810
,,2021-04-18,167,1,2621,4,1,108,7871,65,2,0,0,36159,959,622343,132,33,33512,360078,73456,8,0,486810
,,2021-04-19,108,0,2525,0,-3,111,5487,49,0,0,0,36267,959,624868,132,30,33623,365565,73505,8,0,486810
,,2021-04-20,203,1,2245,0,3,104,9019,204,0,0,0,36470,960,627113,132,33,33727,374584,73709,8,0,486810
,,2021-04-21,162,1,3030,5,1,111,13956,568,1,0,35100,36632,961,630143,137,34,33838,388540,74277,9,0,521910
,,2021-04-22,258,1,3831,8,1,408,15843,585,0,0,2340,36890,962,633974,145,35,34246,404383,74862,9,0,524250
,,2021-04-23,179,2,3920,-1,0,120,14146,284,1,0,0,37069,964,637894,144,35,34366,418529,75146,10,0,524250
,,2021-04-24,270,3,3034,-4,-1,115,15280,307,0,0,0,37339,967,640928,140,34,34481,433809,75453,10,0,524250
,,2021-04-25,259,0,3208,-1,3,126,10997,129,1,0,0,37598,967,644136,139,37,34607,444806,75582,11,0,524250
